eid,location,start_day,start_time,end_time,total_time,shift_title,event_id
3037715,"Seattle, WA",3/23/19,3:26 PM,9:30 PM,6.07,Macy's at Alderwood ,270.SEA0319
2857234,"Seattle, WA",3/24/19,9:32 AM,3:02 PM,5.5,Macy's at Alderwood ,270.SEA0319
3163796,"Seattle, WA",3/24/19,2:59 PM,8:00 PM,5.01,Macy's at Alderwood ,270.SEA0319
2857234,"Seattle, WA",3/24/19,3:02 PM,8:32 PM,5.5,Macy's at Alderwood ,270.SEA0319
3037715,"Seattle, WA",3/25/19,9:25 AM,3:38 PM,6.21,Macy's at Alderwood ,270.SEA0319
3147209,"Seattle, WA",3/25/19,11:30 AM,3:30 PM,4.0,Macy's at Alderwood ,270.SEA0319
3059095,"Seattle, WA",3/25/19,3:27 PM,9:27 PM,6.0,Macy's at Alderwood ,270.SEA0319
3045058,"Seattle, WA",3/25/19,3:30 PM,9:30 PM,6.0,Macy's at Alderwood ,270.SEA0319
3037715,"Seattle, WA",3/26/19,9:26 AM,3:35 PM,6.15,Macy's at Alderwood ,270.SEA0319
3037713,"Seattle, WA",3/26/19,3:25 PM,9:32 PM,6.13,Macy's at Alderwood ,270.SEA0319
3030049,"Seattle, WA",3/27/19,9:29 AM,3:30 PM,6.01,Macy's at Alderwood ,270.SEA0319
3172178,"Seattle, WA",3/27/19,9:37 AM,3:41 PM,6.08,Macy's at Alderwood ,270.SEA0319
3163796,"Seattle, WA",3/27/19,3:25 PM,9:45 PM,6.35,Macy's at Alderwood ,270.SEA0319
3037713,"Seattle, WA",3/27/19,3:26 PM,9:30 PM,6.07,Macy's at Alderwood ,270.SEA0319
3059095,"Seattle, WA",3/28/19,9:25 AM,3:30 PM,6.08,Macy's at Alderwood ,270.SEA0319
3172178,"Seattle, WA",3/28/19,3:34 PM,9:30 PM,5.94,Macy's at Alderwood ,270.SEA0319
3111552,"Seattle, WA",3/29/19,9:30 AM,3:32 PM,6.03,Macy's at Alderwood ,270.SEA0319
3037713,"Seattle, WA",3/29/19,9:38 AM,3:35 PM,5.95,Macy's at Alderwood ,270.SEA0319
3059095,"Seattle, WA",3/29/19,3:29 PM,9:32 PM,6.05,Macy's at Alderwood ,270.SEA0319
3091423,"Seattle, WA",3/30/19,9:45 AM,4:05 PM,6.34,Macy's at Alderwood ,270.SEA0319
3091423,"Seattle, WA",3/30/19,4:05 PM,9:30 PM,5.42,Macy's at Alderwood ,270.SEA0319
3163796,"Seattle, WA",3/31/19,9:30 AM,3:01 PM,5.52,Macy's at Alderwood ,270.SEA0319
3147209,"Seattle, WA",3/31/19,11:30 AM,8:30 PM,9.0,Macy's at Alderwood ,270.SEA0319
2857234,"Seattle, WA",3/31/19,3:27 PM,8:30 PM,5.05,Macy's at Alderwood ,270.SEA0319
3157108,"Dallas, TX",3/23/19,7:55 AM,4:34 PM,8.64,Minefaire ,271.DFW0319
3193180,"Dallas, TX",3/23/19,8:03 AM,5:08 PM,9.08,Minefaire ,271.DFW0319
3157108,"Dallas, TX",3/24/19,8:38 AM,5:08 PM,8.5,Minefaire ,271.DFW0319
3193179,"Dallas, TX",3/24/19,8:44 AM,4:59 PM,8.25,Minefaire ,271.DFW0319
3201196,"New York, NY",3/30/19,9:15 AM,6:15 PM,9.0,Brick Fest Live ,271.NYC0319
3193178,"New York, NY",3/30/19,9:41 AM,6:08 PM,8.45,Brick Fest Live ,271.NYC0319
3201197,"New York, NY",3/31/19,9:31 AM,6:12 PM,8.68,Brick Fest Live ,271.NYC0319
3193183,"New York, NY",3/31/19,9:40 AM,6:14 PM,8.57,Brick Fest Live ,271.NYC0319
3147206,"Cleveland, OH",3/5/19,9:40 AM,3:39 PM,5.99,Belden Village Mall ,272.CLE0319
3063311,"Cleveland, OH",3/5/19,3:26 PM,9:01 PM,5.58,Belden Village Mall ,272.CLE0319
3070757,"Cleveland, OH",3/5/19,3:33 PM,9:03 PM,5.5,Belden Village Mall ,272.CLE0319
3063311,"Cleveland, OH",3/6/19,3:25 PM,9:00 PM,5.59,Belden Village Mall ,272.CLE0319
3178846,"Cleveland, OH",3/6/19,3:28 PM,9:01 PM,5.54,Belden Village Mall ,272.CLE0319
3163784,"Cleveland, OH",3/8/19,9:45 AM,3:52 PM,6.13,Belden Village Mall ,272.CLE0319
3178845,"Cleveland, OH",3/12/19,2:56 PM,9:01 PM,6.09,SouthPark Mall ,273.CLE0319
3063311,"Cleveland, OH",3/12/19,2:58 PM,9:00 PM,6.03,SouthPark Mall ,273.CLE0319
3091421,"Atlanta, GA",3/23/19,9:40 AM,5:38 PM,7.97,Georgia Bridal & Wedding Expo ,274.ATL0319
3157107,"Atlanta, GA",3/23/19,9:47 AM,5:32 PM,7.75,Georgia Bridal & Wedding Expo ,274.ATL0319
3059086,"Atlanta, GA",3/24/19,8:55 AM,5:11 PM,8.27,Georgia Bridal & Wedding Expo ,274.ATL0319
3111533,"Atlanta, GA",3/24/19,8:55 AM,6:22 PM,9.45,Georgia Bridal & Wedding Expo ,274.ATL0319
3060528,"Denver, CO",3/22/19,8:55 AM,8:54 PM,11.98,Denver Home Show ,274.DEN0319
3197176,"Denver, CO",3/22/19,8:55 AM,8:53 PM,11.97,Denver Home Show ,274.DEN0319
3078091,"Denver, CO",3/22/19,8:55 AM,8:53 PM,11.96,Denver Home Show ,274.DEN0319
3163787,"Denver, CO",3/23/19,9:30 AM,9:06 PM,11.6,Denver Home Show ,274.DEN0319
3189700,"Denver, CO",3/23/19,9:30 AM,9:07 PM,11.62,Denver Home Show ,274.DEN0319
3111554,"Denver, CO",3/23/19,9:32 AM,9:07 PM,11.59,Denver Home Show ,274.DEN0319
2899532,"Denver, CO",3/24/19,9:31 AM,5:12 PM,7.68,Denver Home Show ,274.DEN0319
3078091,"Denver, CO",3/24/19,9:33 AM,5:11 PM,7.63,Denver Home Show ,274.DEN0319
3091419,"Phoenix, AZ",3/10/19,10:56 AM,5:02 PM,6.1,AZ Wedding and Bridal Expo ,274.PHX0319
3178860,"Phoenix, AZ",3/10/19,11:01 AM,5:03 PM,6.03,AZ Wedding and Bridal Expo ,274.PHX0319
3193180,"Dallas, TX",3/9/19,8:09 AM,2:00 PM,5.85,Viking Dash ,275.DFW0319
3019982,"Dallas, TX",3/9/19,8:47 AM,2:01 PM,5.22,Viking Dash ,275.DFW0319
2984015,"Austin, TX",3/5/19,3:59 PM,9:08 PM,5.15,24 Hour Fitness Hancock Center ,276.AUS0319
3186100,"Austin, TX",3/5/19,4:04 PM,8:58 PM,4.9,24 Hour Fitness Hancock Center ,276.AUS0319
3168464,"Austin, TX",3/19/19,3:55 PM,9:03 PM,5.13,24 Hour Fitness Hancock Center ,276.AUS0319
3178843,"Austin, TX",3/4/19,5:40 PM,9:45 PM,4.09,24 Hour Fitness Hwy 183 ,276.AUS0319
3186107,"Austin, TX",3/18/19,4:01 PM,9:00 PM,4.99,24 Hour Fitness Hwy 183 ,276.AUS0319
3186100,"Austin, TX",3/18/19,4:11 PM,9:00 PM,4.83,24 Hour Fitness Hwy 183 ,276.AUS0319
3178843,"Austin, TX",3/20/19,3:57 PM,9:08 PM,5.18,24 Hour Fitness Hwy 183 ,276.AUS0319
3168464,"Austin, TX",3/20/19,4:00 PM,9:12 PM,5.2,24 Hour Fitness Hwy 183 ,276.AUS0319
3186107,"Austin, TX",3/14/19,4:01 PM,9:00 PM,4.98,24 Hour Fitness I-35 ,276.AUS0319
3168464,"Austin, TX",3/14/19,4:14 PM,9:00 PM,4.77,24 Hour Fitness I-35 ,276.AUS0319
3168465,"Austin, TX",3/11/19,5:01 PM,10:06 PM,5.09,24 Hour Fitness Pflugerville ,276.AUS0319
3176087,"Austin, TX",3/11/19,5:04 PM,10:00 PM,4.93,24 Hour Fitness Pflugerville ,276.AUS0319
3095878,"Austin, TX",3/13/19,3:59 PM,9:00 PM,5.02,24 Hour Fitness Pflugerville ,276.AUS0319
3168465,"Austin, TX",3/13/19,4:55 PM,10:05 PM,5.16,24 Hour Fitness Pflugerville ,276.AUS0319
3186101,"Austin, TX",3/18/19,3:56 PM,9:17 PM,5.35,24 Hour Fitness Research ,276.AUS0319
3168464,"Austin, TX",3/18/19,4:00 PM,9:04 PM,5.07,24 Hour Fitness Research ,276.AUS0319
3168465,"Austin, TX",3/5/19,4:58 PM,10:16 PM,5.3,24 Hour Fitness William Cannon ,276.AUS0319
3176087,"Austin, TX",3/5/19,5:00 PM,10:17 PM,5.28,24 Hour Fitness William Cannon ,276.AUS0319
2984015,"Austin, TX",3/7/19,4:42 PM,9:16 PM,4.58,24 Hour Fitness William Cannon ,276.AUS0319
3176087,"Austin, TX",3/7/19,5:03 PM,10:17 PM,5.23,24 Hour Fitness William Cannon ,276.AUS0319
3186101,"Austin, TX",3/19/19,3:55 PM,9:10 PM,5.24,24 Hour Fitness William Cannon ,276.AUS0319
3176087,"Austin, TX",3/19/19,5:02 PM,10:07 PM,5.08,24 Hour Fitness William Cannon ,276.AUS0319
3078092,"Denver, CO",3/18/19,2:40 PM,9:10 PM,6.5,24 Hour Fitness - Arvada Supersport ,276.DEN0319
3163787,"Denver, CO",3/18/19,2:44 PM,9:20 PM,6.6,24 Hour Fitness - Arvada Supersport ,276.DEN0319
3189700,"Denver, CO",3/19/19,7:46 AM,1:13 PM,5.46,24 Hour Fitness - Arvada Supersport ,276.DEN0319
3030057,"Denver, CO",3/19/19,7:54 AM,1:23 PM,5.47,24 Hour Fitness - Arvada Supersport ,276.DEN0319
3197176,"Denver, CO",3/21/19,2:40 PM,9:03 PM,6.39,24 Hour Fitness - Aurora Parker ,276.DEN0319
3033684,"Denver, CO",3/21/19,2:42 PM,9:03 PM,6.35,24 Hour Fitness - Aurora Parker ,276.DEN0319
3078092,"Denver, CO",3/19/19,7:40 AM,1:06 PM,5.44,24 Hour Fitness - Boulder ,276.DEN0319
2899532,"Denver, CO",3/19/19,8:01 AM,1:00 PM,4.99,24 Hour Fitness - Boulder ,276.DEN0319
2899532,"Denver, CO",3/18/19,2:42 PM,7:59 PM,5.29,24 Hour Fitness - Broomfield ,276.DEN0319
3111554,"Denver, CO",3/19/19,7:40 AM,11:59 AM,4.31,24 Hour Fitness - Broomfield ,276.DEN0319
3186104,"Denver, CO",3/19/19,7:43 AM,12:00 PM,4.28,24 Hour Fitness - Broomfield ,276.DEN0319
3066347,"Denver, CO",3/7/19,8:11 AM,1:12 PM,5.02,24 Hour Fitness - Castle Rock ,276.DEN0319
3030057,"Denver, CO",3/9/19,7:40 AM,12:10 PM,4.5,24 Hour Fitness - Centennial ,276.DEN0319
3033684,"Denver, CO",3/5/19,7:48 AM,1:02 PM,5.22,24 Hour Fitness - Denver Alameda ,276.DEN0319
2899532,"Denver, CO",3/14/19,2:59 PM,9:01 PM,6.04,24 Hour Fitness - Denver Hampden ,276.DEN0319
3189700,"Denver, CO",3/11/19,2:40 PM,9:06 PM,6.43,24 Hour Fitness - Highlands Ranch ,276.DEN0319
3045040,"Denver, CO",3/11/19,2:46 PM,9:06 PM,6.33,24 Hour Fitness - Highlands Ranch ,276.DEN0319
3078092,"Denver, CO",3/27/19,2:40 PM,9:58 PM,7.3,24 Hour Fitness - Highlands Ranch ,276.DEN0319
2899532,"Denver, CO",3/27/19,2:45 PM,9:01 PM,6.27,24 Hour Fitness - Highlands Ranch ,276.DEN0319
3078092,"Denver, CO",3/4/19,2:49 PM,9:11 PM,6.36,24 Hour Fitness- Arvada ,276.DEN0319
3111554,"Denver, CO",3/28/19,2:43 PM,9:00 PM,6.3,24 Hour Fitness- Aurora Abilene ,276.DEN0319
3163787,"Denver, CO",3/28/19,2:45 PM,9:15 PM,6.5,24 Hour Fitness- Aurora Abilene ,276.DEN0319
3045037,"Denver, CO",3/19/19,7:41 AM,1:08 PM,5.45,24 Hour Fitness- Aurora Briarwood ,276.DEN0319
3116253,"Denver, CO",3/20/19,2:42 PM,9:16 PM,6.57,24 Hour Fitness- Aurora Briarwood ,276.DEN0319
3116253,"Denver, CO",3/18/19,2:41 PM,9:15 PM,6.57,24 Hour Fitness- Aurora Chambers ,276.DEN0319
3066348,"Denver, CO",3/18/19,2:50 PM,9:13 PM,6.39,24 Hour Fitness- Aurora Chambers ,276.DEN0319
3163787,"Denver, CO",3/19/19,7:47 AM,12:10 PM,4.39,24 Hour Fitness- Aurora Chambers ,276.DEN0319
3045040,"Denver, CO",3/19/19,7:48 AM,12:09 PM,4.34,24 Hour Fitness- Aurora Chambers ,276.DEN0319
3111554,"Denver, CO",3/12/19,2:47 PM,9:02 PM,6.25,24 Hour Fitness- Aurora Hampden ,276.DEN0319
3066348,"Denver, CO",3/12/19,2:58 PM,9:02 PM,6.07,24 Hour Fitness- Aurora Hampden ,276.DEN0319
3060528,"Denver, CO",3/12/19,7:40 AM,2:32 PM,6.87,24 Hour Fitness- Aurora Parker ,276.DEN0319
3033684,"Denver, CO",3/12/19,7:51 AM,1:16 PM,5.42,24 Hour Fitness- Aurora Parker ,276.DEN0319
3045037,"Denver, CO",3/13/19,2:45 PM,9:15 PM,6.5,24 Hour Fitness- Aurora Parker ,276.DEN0319
3186108,"Denver, CO",3/13/19,2:45 PM,9:15 PM,6.5,24 Hour Fitness- Aurora Parker ,276.DEN0319
3033684,"Denver, CO",3/18/19,2:42 PM,9:00 PM,6.31,24 Hour Fitness- Boulder ,276.DEN0319
3186108,"Denver, CO",3/18/19,2:43 PM,9:01 PM,6.3,24 Hour Fitness- Boulder ,276.DEN0319
3186108,"Denver, CO",3/6/19,2:40 PM,8:59 PM,6.32,24 Hour Fitness- Castle Rock ,276.DEN0319
3030057,"Denver, CO",3/25/19,2:40 PM,9:18 PM,6.63,24 Hour Fitness- Castle Rock ,276.DEN0319
3060528,"Denver, CO",3/25/19,2:46 PM,9:11 PM,6.42,24 Hour Fitness- Castle Rock ,276.DEN0319
3197176,"Denver, CO",3/27/19,2:28 PM,9:22 PM,6.91,24 Hour Fitness- Castle Rock ,276.DEN0319
3186104,"Denver, CO",3/27/19,2:29 PM,8:56 PM,6.46,24 Hour Fitness- Castle Rock ,276.DEN0319
3189700,"Denver, CO",3/4/19,2:40 PM,9:08 PM,6.47,24 Hour Fitness- Centennial ,276.DEN0319
3066347,"Denver, CO",3/4/19,2:41 PM,9:11 PM,6.49,24 Hour Fitness- Centennial ,276.DEN0319
3186104,"Denver, CO",3/4/19,2:44 PM,9:11 PM,6.45,24 Hour Fitness- Denver Academy ,276.DEN0319
3116253,"Denver, CO",3/8/19,7:47 AM,1:30 PM,5.71,24 Hour Fitness- Denver Academy ,276.DEN0319
3066348,"Denver, CO",3/4/19,2:55 PM,9:21 PM,6.43,24 Hour Fitness- Denver Alameda ,276.DEN0319
3033684,"Denver, CO",3/14/19,3:40 PM,8:01 PM,4.35,24 Hour Fitness- Denver Alameda ,276.DEN0319
3197176,"Denver, CO",3/14/19,3:42 PM,8:06 PM,4.41,24 Hour Fitness- Denver Alameda ,276.DEN0319
3186108,"Denver, CO",3/12/19,7:44 AM,1:18 PM,5.56,24 Hour Fitness- Englewood Inca ,276.DEN0319
3045040,"Denver, CO",3/12/19,7:55 AM,1:18 PM,5.38,24 Hour Fitness- Englewood Inca ,276.DEN0319
3066347,"Denver, CO",3/11/19,2:41 PM,8:08 PM,5.45,24 Hour Fitness- Littleton Belleview ,276.DEN0319
2899532,"Denver, CO",3/11/19,2:48 PM,8:03 PM,5.24,24 Hour Fitness- Littleton Belleview ,276.DEN0319
3186104,"Denver, CO",3/12/19,7:43 AM,1:20 PM,5.62,24 Hour Fitness- Littleton Belleview ,276.DEN0319
3030057,"Denver, CO",3/12/19,7:54 AM,1:22 PM,5.47,24 Hour Fitness- Littleton Belleview ,276.DEN0319
3078092,"Denver, CO",3/26/19,7:48 AM,1:28 PM,5.67,24 Hour Fitness- Littleton Kipling ,276.DEN0319
2899532,"Denver, CO",3/26/19,7:50 AM,1:03 PM,5.21,24 Hour Fitness- Littleton Kipling ,276.DEN0319
3030057,"Denver, CO",3/27/19,2:40 PM,9:17 PM,6.61,24 Hour Fitness- Littleton Kipling ,276.DEN0319
3116253,"Denver, CO",3/27/19,2:41 PM,9:17 PM,6.6,24 Hour Fitness- Littleton Kipling ,276.DEN0319
2916750,"Dallas, TX",3/4/19,2:55 PM,8:56 PM,6.01,24 Hour Fitness - 1101 N Walnut Creek Dr ,276.DFW0319
2916750,"Dallas, TX",3/19/19,2:55 PM,9:00 PM,6.08,24 Hour Fitness - 11100 N Central Expy ,276.DFW0319
2916750,"Dallas, TX",3/21/19,2:55 PM,9:05 PM,6.17,24 Hour Fitness - 11100 N Central Expy ,276.DFW0319
3019982,"Dallas, TX",3/6/19,2:56 PM,9:09 PM,6.22,24 Hour Fitness - 1191 N. Walnut Creek Dr ,276.DFW0319
3193180,"Dallas, TX",3/6/19,2:59 PM,9:16 PM,6.29,24 Hour Fitness - 1191 N. Walnut Creek Dr ,276.DFW0319
3091404,"Dallas, TX",3/19/19,3:02 PM,8:58 PM,5.93,24 Hour Fitness - 2100 Plaza Pkwy ,276.DFW0319
3193180,"Dallas, TX",3/11/19,2:58 PM,9:20 PM,6.38,24 Hour Fitness - 2407 West Airport Fwy ,276.DFW0319
3091404,"Dallas, TX",3/11/19,3:06 PM,9:20 PM,6.23,24 Hour Fitness - 2407 West Airport Fwy ,276.DFW0319
3193179,"Dallas, TX",3/13/19,2:55 PM,9:03 PM,6.13,24 Hour Fitness - 2407 West Airport Fwy ,276.DFW0319
3019982,"Dallas, TX",3/13/19,2:55 PM,9:03 PM,6.12,24 Hour Fitness - 2407 West Airport Fwy ,276.DFW0319
3193179,"Dallas, TX",3/25/19,3:59 PM,8:13 PM,4.22,24 Hour Fitness - 2700 E. Eldorado Pkwy ,276.DFW0319
3189699,"Dallas, TX",3/4/19,2:57 PM,9:09 PM,6.19,24 Hour Fitness - 3865 Preston Rd ,276.DFW0319
3091404,"Dallas, TX",3/4/19,3:08 PM,9:09 PM,6.03,24 Hour Fitness - 3865 Preston Rd ,276.DFW0319
3157108,"Dallas, TX",3/6/19,3:01 PM,8:57 PM,5.94,24 Hour Fitness - 3865 Preston Road ,276.DFW0319
3193179,"Dallas, TX",3/6/19,3:10 PM,9:00 PM,5.84,24 Hour Fitness - 3865 Preston Road ,276.DFW0319
3091404,"Dallas, TX",3/18/19,3:01 PM,9:01 PM,6.0,24 Hour Fitness - 4600 West Park Blvd ,276.DFW0319
3193180,"Dallas, TX",3/18/19,3:11 PM,9:11 PM,6.0,24 Hour Fitness - 4600 West Park Blvd ,276.DFW0319
2916750,"Dallas, TX",3/20/19,2:55 PM,9:15 PM,6.34,24 Hour Fitness - 4600 West Park Blvd ,276.DFW0319
3193179,"Dallas, TX",3/14/19,2:55 PM,9:06 PM,6.19,24 Hour Fitness - 510 N Watters Rd ,276.DFW0319
3193179,"Dallas, TX",3/15/19,2:56 PM,9:10 PM,6.24,24 Hour Fitness - 510 N Watters Rd ,276.DFW0319
3157108,"Dallas, TX",3/14/19,3:25 PM,9:22 PM,5.95,24 Hour Fitness - 5100 Belt Line Rd ,276.DFW0319
3157108,"Dallas, TX",3/28/19,2:55 PM,9:11 PM,6.26,24 Hour Fitness - 5100 Belt Line Rd ,276.DFW0319
3019982,"Dallas, TX",3/28/19,3:12 PM,9:13 PM,6.02,24 Hour Fitness - 5100 Belt Line Rd ,276.DFW0319
3157108,"Dallas, TX",3/19/19,2:58 PM,8:59 PM,6.03,24 Hour Fitness - 5208 S State Hwy ,276.DFW0319
3189696,"Dallas, TX",3/4/19,4:12 PM,9:12 PM,5.0,24 Hour Fitness - 6000 Quebec St ,276.DFW0319
3157108,"Dallas, TX",3/5/19,7:06 AM,1:06 PM,6.01,24 Hour Fitness - 6000 Quebec St ,276.DFW0319
3189698,"Dallas, TX",3/5/19,7:15 AM,1:07 PM,5.86,24 Hour Fitness - 6000 Quebec St ,276.DFW0319
3189699,"Dallas, TX",3/11/19,2:56 PM,9:02 PM,6.1,24 Hour Fitness - 6500 Old Denton Rd ,276.DFW0319
3019982,"Dallas, TX",3/11/19,3:00 PM,9:05 PM,6.09,24 Hour Fitness - 6500 Old Denton Rd ,276.DFW0319
3157108,"Dallas, TX",3/13/19,3:03 PM,8:44 PM,5.69,24 Hour Fitness - 6500 Old Denton Rd ,276.DFW0319
3193180,"Dallas, TX",3/13/19,2:55 PM,9:05 PM,6.18,24 Hour Fitness - 700 N Harwood ,276.DFW0319
2916750,"Dallas, TX",3/25/19,2:55 PM,9:19 PM,6.41,24 Hour Fitness - 724 W Main Street ,276.DFW0319
3193180,"Dallas, TX",3/26/19,3:02 PM,9:04 PM,6.03,24 Hour Fitness - 724 W Main Street ,276.DFW0319
3193179,"Dallas, TX",3/12/19,2:58 PM,8:59 PM,6.01,24 Hour Fitness - 724 West Main Street ,276.DFW0319
3019982,"Dallas, TX",3/12/19,3:05 PM,9:02 PM,5.95,24 Hour Fitness - 724 West Main Street ,276.DFW0319
3193177,"Houston, TX",3/5/19,4:19 PM,9:03 PM,4.73,24 Hour Fitness - Endicott ,276.HOU0319
3193177,"Houston, TX",3/7/19,3:56 PM,9:12 PM,5.27,24 Hour Fitness - Endicott ,276.HOU0319
3186103,"Houston, TX",3/7/19,4:01 PM,9:09 PM,5.14,24 Hour Fitness - Endicott ,276.HOU0319
3186096,"Houston, TX",3/19/19,3:56 PM,9:13 PM,5.29,24 Hour Fitness - Endicott ,276.HOU0319
3201190,"Houston, TX",3/19/19,3:56 PM,9:13 PM,5.28,24 Hour Fitness - Endicott ,276.HOU0319
3184467,"Houston, TX",3/21/19,3:59 PM,9:13 PM,5.23,24 Hour Fitness - Endicott ,276.HOU0319
3201190,"Houston, TX",3/21/19,4:06 PM,9:13 PM,5.12,24 Hour Fitness - Endicott ,276.HOU0319
938064,"Houston, TX",3/11/19,3:59 PM,9:12 PM,5.22,24 Hour Fitness - Firethorne ,276.HOU0319
3186103,"Houston, TX",3/11/19,4:38 PM,9:13 PM,4.59,24 Hour Fitness - Firethorne ,276.HOU0319
938064,"Houston, TX",3/13/19,4:01 PM,9:18 PM,5.29,24 Hour Fitness - Firethorne ,276.HOU0319
3001652,"Houston, TX",3/13/19,4:07 PM,9:21 PM,5.24,24 Hour Fitness - Firethorne ,276.HOU0319
3186096,"Houston, TX",3/25/19,3:56 PM,9:10 PM,5.23,24 Hour Fitness - Firethorne ,276.HOU0319
3201191,"Houston, TX",3/25/19,4:27 PM,9:31 PM,5.08,24 Hour Fitness - Firethorne ,276.HOU0319
2990682,"Houston, TX",3/27/19,4:13 PM,9:13 PM,4.99,24 Hour Fitness - Firethorne ,276.HOU0319
3186103,"Houston, TX",3/27/19,4:24 PM,9:00 PM,4.6,24 Hour Fitness - Firethorne ,276.HOU0319
2990682,"Houston, TX",3/6/19,4:02 PM,9:11 PM,5.15,24 Hour Fitness - Friendswood ,276.HOU0319
3201190,"Houston, TX",3/28/19,3:58 PM,9:15 PM,5.28,24 Hour Fitness - Galleria ,276.HOU0319
3186096,"Houston, TX",3/4/19,3:57 PM,9:10 PM,5.23,24 Hour Fitness - Humble ,276.HOU0319
3184467,"Houston, TX",3/4/19,3:58 PM,9:10 PM,5.21,24 Hour Fitness - Humble ,276.HOU0319
3186096,"Houston, TX",3/5/19,3:59 PM,9:45 PM,5.76,24 Hour Fitness - Humble ,276.HOU0319
938064,"Houston, TX",3/5/19,4:04 PM,9:45 PM,5.69,24 Hour Fitness - Humble ,276.HOU0319
3193177,"Houston, TX",3/6/19,3:57 PM,9:15 PM,5.29,24 Hour Fitness - Humble ,276.HOU0319
3001652,"Houston, TX",3/6/19,4:08 PM,9:16 PM,5.14,24 Hour Fitness - Humble ,276.HOU0319
3201190,"Houston, TX",3/20/19,3:56 PM,9:00 PM,5.06,24 Hour Fitness - Humble ,276.HOU0319
3186096,"Houston, TX",3/20/19,4:02 PM,9:06 PM,5.06,24 Hour Fitness - Humble ,276.HOU0319
3001652,"Houston, TX",3/5/19,4:14 PM,9:04 PM,4.84,24 Hour Fitness - Kuykendahl ,276.HOU0319
3193177,"Houston, TX",3/20/19,3:27 PM,8:19 PM,4.87,24 Hour Fitness - Mason ,276.HOU0319
3182217,"Houston, TX",3/20/19,3:38 PM,8:21 PM,4.72,24 Hour Fitness - Mason ,276.HOU0319
3001652,"Houston, TX",3/4/19,3:59 PM,9:07 PM,5.13,24 Hour Fitness - Nasa ,276.HOU0319
3186103,"Houston, TX",3/4/19,4:08 PM,9:02 PM,4.91,24 Hour Fitness - Pearland ,276.HOU0319
938064,"Houston, TX",3/18/19,3:55 PM,9:12 PM,5.27,24 Hour Fitness - Pearland ,276.HOU0319
3186103,"Houston, TX",3/18/19,4:02 PM,9:02 PM,5.01,24 Hour Fitness - Pearland ,276.HOU0319
3001652,"Houston, TX",3/12/19,3:57 PM,9:12 PM,5.25,24 Hour Fitness - Relo ,276.HOU0319
938064,"Houston, TX",3/26/19,3:56 PM,9:00 PM,5.07,24 Hour Fitness - Relo ,276.HOU0319
3184467,"Houston, TX",3/26/19,4:00 PM,9:03 PM,5.05,24 Hour Fitness - Relo ,276.HOU0319
938064,"Houston, TX",3/4/19,3:58 PM,9:11 PM,5.2,24 Hour Fitness - Sugar Land ,276.HOU0319
3182217,"Houston, TX",3/4/19,4:15 PM,9:14 PM,4.98,24 Hour Fitness - Sugar Land ,276.HOU0319
3186103,"Houston, TX",3/6/19,4:00 PM,9:13 PM,5.22,24 Hour Fitness - Sugar Land ,276.HOU0319
3184467,"Houston, TX",3/18/19,3:56 PM,9:24 PM,5.48,24 Hour Fitness - Sugar Land ,276.HOU0319
3201191,"Houston, TX",3/20/19,3:56 PM,9:02 PM,5.09,24 Hour Fitness - Sugar Land ,276.HOU0319
3001652,"Houston, TX",3/20/19,3:58 PM,9:13 PM,5.25,24 Hour Fitness - Sugar Land ,276.HOU0319
3010653,"Seattle, WA",3/14/19,3:30 PM,8:30 PM,5.0,24 Hour Fitness Lakewood ,276.SEA0319
3082974,"Seattle, WA",3/14/19,3:39 PM,8:31 PM,4.85,24 Hour Fitness Lakewood ,276.SEA0319
3026166,"Seattle, WA",3/28/19,3:25 PM,8:30 PM,5.08,24 Hour Fitness Lakewood ,276.SEA0319
3010653,"Seattle, WA",3/26/19,3:30 PM,8:35 PM,5.08,24hr Fitness Auburn ,276.SEA0319
3147209,"Seattle, WA",3/27/19,3:32 PM,8:41 PM,5.15,24hr Fitness Auburn ,276.SEA0319
3163795,"Seattle, WA",3/27/19,3:35 PM,8:15 PM,4.67,24hr Fitness Auburn ,276.SEA0319
3010630,"Seattle, WA",3/11/19,3:27 PM,8:28 PM,5.03,24hr Fitness Ballinger ,276.SEA0319
3066368,"Seattle, WA",3/13/19,3:48 PM,8:31 PM,4.73,24hr Fitness Ballinger ,276.SEA0319
3147209,"Seattle, WA",3/13/19,3:48 PM,8:32 PM,4.73,24hr Fitness Ballinger ,276.SEA0319
2890203,"Seattle, WA",3/25/19,3:26 PM,8:37 PM,5.18,24hr Fitness Bellevue ,276.SEA0319
3163796,"Seattle, WA",3/25/19,3:34 PM,8:30 PM,4.93,24hr Fitness Bellevue ,276.SEA0319
2890203,"Seattle, WA",3/28/19,3:31 PM,8:23 PM,4.86,24hr Fitness Bellevue ,276.SEA0319
3147209,"Seattle, WA",3/28/19,3:35 PM,8:44 PM,5.16,24hr Fitness Bellevue ,276.SEA0319
3163796,"Seattle, WA",3/28/19,7:36 AM,12:38 PM,5.04,24hr Fitness Bothell ,276.SEA0319
3163796,"Seattle, WA",3/28/19,3:26 PM,8:42 PM,5.27,24hr Fitness Bothell ,276.SEA0319
3103871,"Seattle, WA",3/13/19,4:09 PM,9:41 PM,5.54,24hr Fitness Capital Mall ,276.SEA0319
