,date_sign_up,customer_id,first_product_sku,first_product_name,voucher_code,voucher_category,sales_rule_set
3066,03/21/19,15118604,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW006,Direct Sales In-house,HF_20x3_Dallas
3067,03/21/19,15118640,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE003,Direct Sales In-house,HF_20x3_Cleveland
3068,03/21/19,15118592,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
3069,03/21/19,15118703,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
3070,03/21/19,15118700,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL020,Direct Sales In-house,HF_50%x2_Atlanta
3071,03/21/19,15118624,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3072,03/21/19,15118743,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL055,Direct Sales In-house,HF_50%x2_Atlanta
3073,03/21/19,15118783,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
3074,03/21/19,15118825,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE029,Direct Sales In-house,HF_20x3_Cleveland
3075,03/21/19,5072303,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
3076,03/21/19,15118911,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3077,03/21/19,15118867,US-CP-3-4-0,Classic - 3 meals per week for 4 people,CHI001,Direct Sales In-house,HF_20x3_Chicago
3078,03/21/19,15118936,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3079,03/21/19,5387659,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE005,Direct Sales In-house,HF_20x3_Cleveland
3080,03/21/19,15119033,US-FMP-3-4-0,Family - 3 meals per week for 4 people,50ATL007,Direct Sales In-house,HF_50%x2_Atlanta
3081,03/21/19,15119020,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC023,Direct Sales In-house,HF_20x3_NYC
3082,03/21/19,15119098,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3083,03/21/19,15119082,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
3084,03/21/19,15119171,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT024,Direct Sales In-house,HF_20x3_Pittsburgh
3085,03/21/19,15119101,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX003,Direct Sales In-house,HF_50%x2_Phoenix
3086,03/21/19,15119203,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS008,Direct Sales In-house,HF_20x3_Austin
3087,03/21/19,15119210,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU002,Direct Sales In-house,HF_20x3_Houston
3088,03/21/19,15119265,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE003,Direct Sales In-house,HF_20x3_Cleveland
3089,03/21/19,15119271,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU010,Direct Sales In-house,HF_20x3_Houston
3090,03/21/19,15119329,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT048,Direct Sales In-house,HF_20x3_Pittsburgh
3091,03/21/19,15119280,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50PHX026,Direct Sales In-house,HF_50%x2_Phoenix
3092,03/21/19,15119346,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX015,Direct Sales In-house,HF_20x3_Jacksonville
3093,03/21/19,15119398,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT050,Direct Sales In-house,HF_20x3_Pittsburgh
3094,03/21/19,15119370,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC001,Direct Sales In-house,HF_20x3_NYC
3095,03/21/19,12778148,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3096,03/21/19,15119433,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE005,Direct Sales In-house,HF_20x3_Cleveland
3097,03/21/19,15119599,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
3098,03/21/19,15119668,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3099,03/21/19,15119594,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE005,Direct Sales In-house,HF_20x3_Cleveland
3100,03/21/19,15119681,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL008,Direct Sales In-house,HF_20x3_Philadelphia
3101,03/21/19,15119107,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX027,Direct Sales In-house,HF_50%x2_Phoenix
3102,03/21/19,15119806,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN012,Direct Sales In-house,HF_20x3_Denver
3103,03/21/19,15119827,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS008,Direct Sales In-house,HF_20x3_Austin
3104,03/21/19,15119878,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CHI001,Direct Sales In-house,HF_20x3_Chicago
3105,03/21/19,15119945,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND027,Direct Sales In-house,HF_20x3_Indianapolis
3106,03/21/19,15120004,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
3107,03/21/19,15120048,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW006,Direct Sales In-house,HF_20x3_Dallas
3108,03/21/19,15120102,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT030,Direct Sales In-house,HF_20x3_Pittsburgh
3109,03/21/19,15120079,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX042,Direct Sales In-house,HF_50%x2_Phoenix
3110,03/21/19,15120139,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
3111,03/21/19,15120158,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL007,Direct Sales In-house,HF_50%x2_Atlanta
3112,03/21/19,15120125,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU010,Direct Sales In-house,HF_20x3_Houston
3113,03/21/19,15120178,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
3114,03/21/19,15120180,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN095,Direct Sales In-house,HF_20x3_Denver
3115,03/21/19,15120234,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX014,Direct Sales In-house,HF_50%x2_Phoenix
3116,03/21/19,15120322,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN011,Direct Sales In-house,HF_20x3_Denver
3117,03/21/19,15120394,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3118,03/21/19,15120404,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW001,Direct Sales In-house,HF_20x3_Dallas
3119,03/21/19,15120345,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX013,Direct Sales In-house,HF_50%x2_Phoenix
3120,03/21/19,15120457,US-FMP-3-4-0,Family - 3 meals per week for 4 people,HOU006,Direct Sales In-house,HF_20x3_Houston
3121,03/21/19,15120522,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL008,Direct Sales In-house,HF_20x3_Philadelphia
3122,03/21/19,15120711,US-CBT1-2-4-0,Classic - 2 meals per week for 4 people,AUS008,Direct Sales In-house,HF_20x3_Austin
3123,03/21/19,15120878,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA019,Direct Sales In-house,HF_20x3_Seattle
3124,03/21/19,15120908,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN013,Direct Sales In-house,HF_20x3_Denver
3125,03/21/19,15120925,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA042,Direct Sales In-house,HF_20x3_Santa Ana
3126,03/21/19,15120842,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
3127,03/21/19,15121022,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
3128,03/21/19,15121009,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL047,Direct Sales In-house,HF_20x3_Philadelphia
3129,03/21/19,15121108,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA012,Direct Sales In-house,HF_20x3_Seattle
3130,03/21/19,15121134,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX013,Direct Sales In-house,HF_50%x2_Phoenix
3131,03/21/19,15121224,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX003,Direct Sales In-house,HF_50%x2_Phoenix
3132,03/21/19,15121235,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW001,Direct Sales In-house,HF_20x3_Dallas
3133,03/21/19,15121270,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL053,Direct Sales In-house,HF_50%x2_Atlanta
3134,03/21/19,15121316,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
3135,03/21/19,15121358,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA022,Direct Sales In-house,HF_20x3_Seattle
3136,03/21/19,15121547,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL007,Direct Sales In-house,HF_50%x2_Atlanta
3137,03/21/19,15121555,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
3138,03/21/19,15121574,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN006,Direct Sales In-house,HF_20x3_Denver
3139,03/21/19,15121638,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX033,Direct Sales In-house,HF_20x3_Jacksonville
3140,03/21/19,15121780,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX013,Direct Sales In-house,HF_50%x2_Phoenix
3141,03/21/19,15121840,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA031,Direct Sales In-house,HF_20x3_Seattle
3142,03/21/19,15121860,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SEA012,Direct Sales In-house,HF_10x3_Seattle_2x2
3143,03/21/19,15121932,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,50PHX032,Direct Sales In-house,HF_50%x2_Phoenix
3144,03/21/19,15122115,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO028,Direct Sales In-house,HF_20x3_Pleasanton
3145,03/21/19,15122221,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
3146,03/21/19,15122209,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX012,Direct Sales In-house,HF_50%x2_Phoenix
3147,03/21/19,15122276,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA022,Direct Sales In-house,HF_20x3_Seattle
3148,03/21/19,15122321,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA008,Direct Sales In-house,HF_20x3_Santa Ana
3149,03/21/19,15122179,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX003,Direct Sales In-house,HF_50%x2_Phoenix
3150,03/21/19,15122505,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SFO001,Direct Sales In-house,HF_20x3_Pleasanton
3151,03/21/19,15122601,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA022,Direct Sales In-house,HF_20x3_Seattle
3152,03/21/19,15122864,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SNA015,Direct Sales In-house,HF_10x3_Santa Ana_2x2
3153,03/21/19,15122892,US-CP-2-2-0,Classic - 2 meals per week for 2 people,2X2SFO028,Direct Sales In-house,HF_10x3_Pleasanton_2x2
3154,03/22/19,15124641,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3155,03/22/19,15124685,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3156,03/22/19,15124847,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3157,03/22/19,15124929,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3158,03/22/19,15124927,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3159,03/22/19,15125043,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3160,03/22/19,15125050,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3161,03/22/19,15125442,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3162,03/22/19,15125698,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CMH007,Direct Sales In-house,HF_20x3_Columbus
3163,03/22/19,15125908,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3164,03/22/19,15125940,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CMH004,Direct Sales In-house,HF_20x3_Columbus
3165,03/22/19,15126205,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE001,Direct Sales In-house,HF_20x3_Cleveland
3166,03/22/19,15126246,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3167,03/22/19,15126250,US-FMP-2-4-0,Family - 2 meals per week for 4 people,IND027,Direct Sales In-house,HF_20x3_Indianapolis
3168,03/22/19,15126478,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3169,03/22/19,1309725,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC003,Direct Sales In-house,HF_20x3_NYC
3170,03/22/19,15126675,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3171,03/22/19,15126741,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS004,Direct Sales In-house,HF_20x3_Austin
3172,03/22/19,15127112,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
3173,03/22/19,15127162,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND027,Direct Sales In-house,HF_20x3_Indianapolis
3174,03/22/19,15127168,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
3175,03/22/19,15127184,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3176,03/22/19,15127236,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL018,Direct Sales In-house,HF_50%x2_Atlanta
3177,03/22/19,15127302,US-CP-3-4-0,Classic - 3 meals per week for 4 people,CLE028,Direct Sales In-house,HF_20x3_Cleveland
3178,03/22/19,15127376,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE001,Direct Sales In-house,HF_20x3_Cleveland
3179,03/22/19,15127450,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
3180,03/22/19,15127530,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3181,03/22/19,15127562,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX012,Direct Sales In-house,HF_50%x2_Phoenix
3182,03/22/19,15127567,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3183,03/22/19,15127585,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS037,Direct Sales In-house,HF_20x3_Boston
3184,03/22/19,15127622,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL001,Direct Sales In-house,HF_50%x2_Atlanta
3185,03/22/19,13968880,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL005,Direct Sales In-house,HF_50%x2_Atlanta
3186,03/22/19,15127743,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
3187,03/22/19,15127816,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3188,03/22/19,15127799,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
3189,03/22/19,15127863,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW002,Direct Sales In-house,HF_20x3_Dallas
3190,03/22/19,15127993,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN018,Direct Sales In-house,HF_20x3_Denver
3191,03/22/19,10424470,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW007,Direct Sales In-house,HF_20x3_Dallas
3192,03/22/19,15128096,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3193,03/22/19,15128134,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
3194,03/22/19,15128125,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX005,Direct Sales In-house,HF_20x3_Jacksonville
3195,03/22/19,15128157,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX012,Direct Sales In-house,HF_50%x2_Phoenix
3196,03/22/19,15128151,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
3197,03/22/19,15128238,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN011,Direct Sales In-house,HF_20x3_Denver
3198,03/22/19,15128246,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL042,Direct Sales In-house,HF_50%x2_Atlanta
3199,03/22/19,15128288,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3200,03/22/19,15128198,US-CP-3-4-0,Classic - 3 meals per week for 4 people,NYC001,Direct Sales In-house,HF_20x3_NYC
3201,03/22/19,15128289,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW008,Direct Sales In-house,HF_20x3_Dallas
3202,03/22/19,15128286,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
3203,03/22/19,15128315,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3204,03/22/19,15128352,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE004,Direct Sales In-house,HF_20x3_Cleveland
3205,03/22/19,15128365,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3206,03/22/19,15128379,US-FMP-2-4-0,Family - 2 meals per week for 4 people,AUS005,Direct Sales In-house,HF_20x3_Austin
3207,03/22/19,15128369,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA078,Direct Sales In-house,HF_20x3_Seattle
3208,03/22/19,15128367,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX042,Direct Sales In-house,HF_20x3_Jacksonville
3209,03/22/19,15128406,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
3210,03/22/19,15128370,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DFW005,Direct Sales In-house,HF_20x3_Dallas
3211,03/22/19,1589557,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CLE024,Direct Sales In-house,HF_20x3_Cleveland
3212,03/22/19,15128443,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN003,Direct Sales In-house,HF_20x3_Denver
3213,03/22/19,15128493,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
3214,03/22/19,15128510,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PDX015,Direct Sales In-house,HF_20x3_Portland
3215,03/22/19,15128496,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW005,Direct Sales In-house,HF_20x3_Dallas
3216,03/22/19,15128511,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX012,Direct Sales In-house,HF_50%x2_Phoenix
3217,03/22/19,15128498,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
3218,03/22/19,15128611,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3219,03/22/19,15128624,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE001,Direct Sales In-house,HF_20x3_Cleveland
3220,03/22/19,15128688,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAX015,Direct Sales In-house,HF_20x3_Jacksonville
3221,03/22/19,15128696,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3222,03/22/19,15128709,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHL047,Direct Sales In-house,HF_20x3_Philadelphia
3223,03/22/19,15128695,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL018,Direct Sales In-house,HF_50%x2_Atlanta
3224,03/22/19,15128683,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE001,Direct Sales In-house,HF_20x3_Cleveland
3225,03/22/19,15128768,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN018,Direct Sales In-house,HF_20x3_Denver
3226,03/22/19,15128851,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
3227,03/22/19,15128909,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA004RES,Direct Sales In-house,HF_25x2_ResSantaAna
3228,03/22/19,15128935,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT043,Direct Sales In-house,HF_20x3_Pittsburgh
3229,03/22/19,15128897,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
3230,03/22/19,15128993,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT054,Direct Sales In-house,HF_20x3_Pittsburgh
3231,03/22/19,15128987,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX010,Direct Sales In-house,HF_50%x2_Phoenix
3232,03/22/19,15129070,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
3233,03/22/19,15129090,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHA004EVT,Direct Sales In-house,HF_25x2_EvtPhiladelphia
3234,03/22/19,15129100,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
3235,03/22/19,15129151,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PDX015,Direct Sales In-house,HF_20x3_Portland
3236,03/22/19,15129134,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50PHX051,Direct Sales In-house,HF_50%x2_Phoenix
3237,03/22/19,15129253,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL003,Direct Sales In-house,HF_50%x2_Atlanta
3238,03/22/19,15129271,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN011,Direct Sales In-house,HF_20x3_Denver
3239,03/22/19,15129366,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL042,Direct Sales In-house,HF_50%x2_Atlanta
3240,03/22/19,15128803,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL033,Direct Sales In-house,HF_50%x2_Atlanta
3241,03/22/19,15129432,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL005,Direct Sales In-house,HF_50%x2_Atlanta
3242,03/22/19,15129499,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005,Direct Sales In-house,HF_20x3_Seattle
3243,03/22/19,15129487,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW039,Direct Sales In-house,HF_20x3_Dallas
3244,03/22/19,15129521,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL005,Direct Sales In-house,HF_50%x2_Atlanta
3245,03/22/19,15129555,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3246,03/22/19,15129626,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
3247,03/22/19,15129629,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT021,Direct Sales In-house,HF_20x3_Pittsburgh
3248,03/22/19,15129516,US-CP-3-2-0,Classic - 3 meals per week for 2 people,NYC023,Direct Sales In-house,HF_20x3_NYC
3249,03/22/19,15129773,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA076,Direct Sales In-house,HF_20x3_Seattle
3250,03/22/19,15129785,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL003,Direct Sales In-house,HF_50%x2_Atlanta
3251,03/22/19,15129793,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS019,Direct Sales In-house,HF_20x3_Austin
3252,03/22/19,15129783,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN017,Direct Sales In-house,HF_20x3_Denver
3253,03/22/19,15129878,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN024,Direct Sales In-house,HF_20x3_Denver
3254,03/22/19,15129917,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX020,Direct Sales In-house,HF_50%x2_Phoenix
3255,03/22/19,15130005,US-CP-3-2-0,Classic - 3 meals per week for 2 people,HOU048,Direct Sales In-house,HF_20x3_Houston
3256,03/22/19,15130076,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL049,Direct Sales In-house,HF_50%x2_Atlanta
3257,03/22/19,15130096,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS027,Direct Sales In-house,HF_20x3_Austin
3258,03/22/19,15130119,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL042,Direct Sales In-house,HF_50%x2_Atlanta
3259,03/22/19,15130137,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT035,Direct Sales In-house,HF_20x3_Pittsburgh
3260,03/22/19,15130144,US-FMP-2-4-0,Family - 2 meals per week for 4 people,50PHX006,Direct Sales In-house,HF_50%x2_Phoenix
3261,03/22/19,15130150,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUS050,Direct Sales In-house,HF_20x3_Austin
3262,03/22/19,15130198,US-CP-3-2-0,Classic - 3 meals per week for 2 people,50ATL001,Direct Sales In-house,HF_50%x2_Atlanta
3263,03/22/19,15130188,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN018,Direct Sales In-house,HF_20x3_Denver
3264,03/22/19,15130191,US-CP-3-4-0,Classic - 3 meals per week for 4 people,50ATL042,Direct Sales In-house,HF_50%x2_Atlanta
3265,03/22/19,15129972,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PIT048,Direct Sales In-house,HF_20x3_Pittsburgh
