date_sign_up,customer_id,initial_sales_order_nr,customer_name,first_product_sku,first_product_name,voucher_code
1/6/2019 11:19,13683648,254542793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL004EVT
1/6/2019 11:20,13683701,286542793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX027TRI
1/6/2019 11:20,13683754,276542793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT027MAL
1/6/2019 11:21,13683707,248542793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL030FIT
1/6/2019 11:21,13683719,228542793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK023EVT
1/6/2019 11:21,13683698,288542793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG042MAL
1/6/2019 11:26,13683913,297142793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT027MAL
1/6/2019 11:26,13683897,245142793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG024EVT
1/6/2019 11:27,13683830,243142793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK037EVT
1/6/2019 11:27,13683863,223142793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL016EVT
1/6/2019 11:27,13683838,293142793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE005EVT
1/6/2019 11:28,13683898,253142793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,IND005MAL
1/6/2019 11:31,13683929,223342793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN038EVT
1/6/2019 11:35,13684157,287422793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT021EVT
1/6/2019 11:36,13684190,215422793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG054EVT
1/6/2019 11:36,13684168,291422793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE023MAL
1/6/2019 11:38,13684216,282222793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT019EVT
1/6/2019 11:39,13684136,239222793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL042EVT
1/6/2019 11:40,13684105,258222793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA076EVT
1/6/2019 11:40,13684113,217222793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE005EVT
1/6/2019 11:42,13684368,212622793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,IND005MAL
1/6/2019 11:43,13684369,229622793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA005EVT
1/6/2019 11:48,13684547,259922793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,AUT021EVT
1/6/2019 11:49,13684418,248922793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL044EVT
1/6/2019 11:50,13684606,297922793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,AUT007EVT
1/6/2019 11:51,13684123,241922793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA026RES
1/6/2019 11:51,13684539,221922793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL004EVT
1/6/2019 11:51,13684642,263922793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG035EVT
1/6/2019 11:52,13684643,253922793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA025EVT
1/6/2019 11:52,13684538,294822793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR032EVT
1/6/2019 11:53,13684675,232822793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL044EVT
1/6/2019 11:54,13684704,278822793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN021EVT
1/6/2019 11:57,13684807,212722793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN062EVT
1/6/2019 11:57,13684824,232722793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR015EVT
1/6/2019 11:58,13684805,256722793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE015RES
1/6/2019 11:58,13684887,269722793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG053MAL
1/6/2019 11:59,13684849,228722793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR029EVT
1/6/2019 12:00,13684926,297722793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA041EVT
1/6/2019 12:00,13545886,221722793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND005MAL
1/6/2019 12:01,13684965,291722793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA034EVT
1/6/2019 12:02,13684995,264522793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE024RES
1/6/2019 12:02,13669657,274522793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR061RES
1/6/2019 12:03,13684899,272522793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL030EVT
1/6/2019 12:03,13684976,252522793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX036TRI
1/6/2019 12:03,3879633,296522793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX012TRI
1/6/2019 12:04,13684993,259522793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR071RES
1/6/2019 12:07,13685089,293522793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA022FIT
1/6/2019 12:08,13685183,282122793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE028MAL
1/6/2019 12:09,6101071,296122793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,IND005MAL
1/6/2019 12:09,13685220,276122793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA005FIT
1/6/2019 12:11,13685271,255122793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK023EVT
1/6/2019 12:12,13685321,264322793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021EVT
1/6/2019 12:13,13685218,234322793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA005EVT
1/6/2019 12:15,13685451,245322793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL014MAL
1/6/2019 12:16,13685467,221322793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS017EVT
1/6/2019 12:19,13685576,277462793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX050TRI
1/6/2019 12:22,13685557,252262793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK014RES
1/6/2019 12:23,13685621,278262793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA023EVT
1/6/2019 12:24,13685701,277262793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN003FIT
1/6/2019 12:24,13685739,255262793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG048RES
1/6/2019 12:26,13685776,232662793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN022MAL
1/6/2019 12:28,13684424,267662793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,SEA038MAL
1/6/2019 12:29,13685842,225662793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX051TRI
1/6/2019 12:29,13684264,221662793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL030EVT
1/6/2019 12:30,13685917,264962793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG027EVT
1/6/2019 12:30,13685999,214962793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG048RES
1/6/2019 12:33,13686098,261962793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG042MAL
1/6/2019 12:36,13686178,289862793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN090EVT
1/6/2019 12:36,13686163,219862793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR015EVT
1/6/2019 12:36,13686133,268862793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE028RES
1/6/2019 12:37,13686105,251862793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK029MAL
1/6/2019 12:38,13686274,234762793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT027MAL
1/6/2019 12:39,13686264,266762793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG027EVT
1/6/2019 12:39,13686244,259762793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE008MAL
1/6/2019 12:42,2369735,244562793,,US-CBT3-3-2-0,Classic - 3 meals per week for 2 people,DEN084RES
1/6/2019 12:42,13686272,222562793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,PTG024EVT
1/6/2019 12:42,13686379,232562793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX044TRI
1/6/2019 12:43,13686398,249562793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR032EVT
1/6/2019 12:43,12739517,278562793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN062EVT
1/6/2019 12:43,13686357,287562793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA035EVT
1/6/2019 12:44,13680724,275562793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL042EVT
1/6/2019 12:45,13686518,246162793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX029RES
1/6/2019 12:48,13686220,293162793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE015RES
1/6/2019 12:49,13686621,216362793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR015EVT
1/6/2019 12:50,13686651,258362793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE028RES
1/6/2019 12:51,13686444,217362793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG051MAL
1/6/2019 12:51,13686732,235362793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE023RES
1/6/2019 12:53,13686771,249492793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX010TRI
1/6/2019 12:56,13686822,216292793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG054EVT
1/6/2019 12:56,13686896,219292793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN062EVT
1/6/2019 12:57,13686844,245292793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK017RES
1/6/2019 12:58,13686679,242692793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021EVT
1/6/2019 13:00,13687016,257692793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN048RES
1/6/2019 13:02,13687077,243692793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA076EVT
1/6/2019 13:02,13687080,263692793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA076EVT
1/6/2019 13:03,13685415,212992793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PTG042MAL
1/6/2019 13:05,13687254,221992793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA076EVT
1/6/2019 13:09,13687435,244792793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG053MAL
1/6/2019 13:10,13687421,248792793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL044EVT
1/6/2019 13:11,13687511,221792793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,COL016EVT
1/6/2019 13:12,13687565,293792793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,BOS017EVT
1/6/2019 13:13,13687626,239592793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA005EVT
1/6/2019 13:15,13687552,243592793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR032EVT
1/6/2019 13:15,13686856,213592793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG027EVT
1/6/2019 13:17,13687696,228192793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR029MAL
1/6/2019 13:17,13687510,278192793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR061RES
1/6/2019 13:17,13687403,247192793,,US-VP-3-2-0,3 Meals (vegetarian) for 2 people,POR029EVT
1/6/2019 13:17,13687714,257192793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,COL030EVT
1/6/2019 13:18,13687718,241192793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,COL030EVT
1/6/2019 13:18,13687708,263192793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN048RES
1/6/2019 13:21,13687857,217392793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,SEA038MAL
1/6/2019 13:21,13687889,237392793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX034TRI
1/6/2019 13:24,13687933,241482793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SNA028EVT
1/6/2019 13:26,13688155,282282793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,PHX012TRI
1/6/2019 13:30,13686744,287682793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA007FIT
1/6/2019 13:31,13688394,285682793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN038EVT
1/6/2019 13:32,13688407,234982793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX029TRI
1/6/2019 13:33,13687318,266982793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR061RES
1/6/2019 13:33,13688434,258982793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PLN021RES
1/6/2019 13:35,13688577,242882793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA005EVT
1/6/2019 13:37,13688416,278882793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA034EVT
1/6/2019 13:39,13688665,214782793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053MAL
1/6/2019 13:39,13688718,279782793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX032TRI
1/6/2019 13:39,13688449,298782793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PLN021RES
1/6/2019 13:40,13688543,218782793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR029MAL
1/6/2019 13:41,13688742,244582793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DEN090EVT
1/6/2019 13:42,11625749,266582793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA040EVT
1/6/2019 13:42,13688550,286582793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK033MAL
1/6/2019 13:43,13688320,278582793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN048RES
1/6/2019 13:45,13689016,276182793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA034EVT
1/6/2019 13:46,13688894,278182793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT034MAL
1/6/2019 13:46,13503513,267182793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG016EVT
1/6/2019 13:47,13689049,283182793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX003TRI
1/6/2019 13:48,13685044,286382793,,US-VP-3-4-0,3 Meals (vegetarian) for 4 people,PHX050TRI
1/6/2019 13:48,13689076,269382793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE008MAL
1/6/2019 13:49,13689050,261382793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL012EVT
1/6/2019 13:50,13689030,231382793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX051TRI
1/6/2019 13:51,13688815,248472793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,IND001MAL
1/6/2019 13:52,13689160,293472793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX001TRI
1/6/2019 13:53,13689245,242272793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR032EVT
1/6/2019 13:54,13689146,219272793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX027TRI
1/6/2019 13:54,13689315,278272793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL051FIT
1/6/2019 13:55,13689406,274672793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,COL042EVT
1/6/2019 13:57,13689395,285672793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR015EVT
1/6/2019 14:00,8433528,268972793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND001MAL
1/6/2019 14:07,13689779,226772793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA015EVT
1/6/2019 14:11,13689715,264572793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA017MAL
1/6/2019 14:18,13690139,252172793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR034MAL
1/6/2019 14:18,13690019,226172793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX027TRI
1/6/2019 14:18,13689994,276172793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,POR032MAL
1/6/2019 14:18,13690052,249172793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA015EVT
1/6/2019 14:23,13690000,255372793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR022EVT
1/6/2019 14:24,13690194,293372793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE008RES
1/6/2019 14:27,13690328,281452793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX003TRI
1/6/2019 14:29,13690370,257252793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN038EVT
1/6/2019 14:29,13690480,245252793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA008MAL
1/6/2019 14:30,13690416,244652793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,IND001MAL
1/6/2019 14:34,13690675,252952793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,DEN084MAL
1/6/2019 14:34,13690815,247952793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR015EVT
1/6/2019 14:38,13690876,225852793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR029EVT
1/6/2019 14:39,13690907,284752793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DFW027MAL
1/6/2019 14:41,13691047,225752793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA023EVT
1/6/2019 14:41,13690999,275752793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT015EVT
1/6/2019 14:42,13690798,214552793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DEN062EVT
1/6/2019 14:53,13691456,262412793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA005EVT
1/6/2019 14:54,13691578,235412793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA035RES
1/6/2019 14:56,13690933,236212793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA026RES
1/6/2019 14:58,13691785,224612793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX037TRI
1/6/2019 15:00,13690206,225612793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK016MAL
1/6/2019 15:01,13686980,234912793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT027EVT
1/6/2019 15:03,13691586,217912793,,US-VBT1-3-4-0,3 Meals (vegetarian) for 4 people,POR005RES
1/6/2019 15:04,13691910,294812793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA031MAL
1/6/2019 15:06,13686206,218812793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053MAL
1/6/2019 15:17,13691429,235112793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK034RES
1/6/2019 15:19,13692502,246312793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,CLE017RES
1/6/2019 15:19,13692631,229312793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT027EVT
1/6/2019 15:20,13692652,299312793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW027MAL
1/6/2019 15:25,13692781,288432793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,SEA040EVT
1/6/2019 15:31,13692983,237232793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,POR015EVT
1/6/2019 15:32,13693031,253232793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PLN023MAL
1/6/2019 15:33,13693079,294632793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046MAL
1/6/2019 15:34,13693059,276632793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053MAL
1/6/2019 15:40,13604878,217932793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,DEN022MAL
1/6/2019 15:41,13693369,273932793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX036TRI
1/6/2019 15:45,13692544,261832793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL002EVT
1/6/2019 15:47,13693616,219732793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK034RES
1/6/2019 15:49,13693587,225732793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK037RES
1/6/2019 16:18,13694634,269946793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR015EVT
1/6/2019 16:19,13694753,288946793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR029EVT
1/6/2019 16:42,13695511,222346793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SNA008MAL
1/6/2019 16:43,13695562,266346793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA031MAL
1/6/2019 17:06,13696153,295926793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,SEA040EVT
1/6/2019 18:19,13697565,271166793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,JAK014RES
1/6/2019 18:32,13698631,283496793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT037EVT
1/6/2019 18:37,13698797,253296793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX001TRI
1/6/2019 18:52,13699322,243896793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX037TRI
1/7/2019 6:41,13705955,232585793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK016EVT
1/7/2019 9:19,13708751,229355793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE015EVT
1/7/2019 9:36,13708857,213215793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX050TRI
1/7/2019 10:10,13709688,257115793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,CLE004FIT
1/7/2019 10:24,13710272,293435793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE008FIT
1/7/2019 10:33,13710434,259635793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE022FIT
1/7/2019 11:15,13711474,299441793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,POR022EVT
1/7/2019 11:21,13711532,278241793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG030EVT
1/7/2019 11:29,13711791,251641793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX050TRI
1/7/2019 11:30,13711804,236941793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE022FIT
1/7/2019 11:48,13712195,234541793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX003TRI
1/7/2019 11:59,13712567,277141793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX015TRI
1/7/2019 12:03,13712620,296341793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG030EVT
1/7/2019 12:16,13712805,239221793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX016TRI
1/7/2019 12:36,13713367,219721793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK034FIT
1/7/2019 12:38,13713430,221721793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PHX036TRI
1/7/2019 13:00,13713971,298461793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,BOS030FIT
1/7/2019 13:02,13714021,243461793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL053FIT
1/7/2019 13:03,13713988,294261793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL033FIT
1/7/2019 13:07,13714132,271261793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG035EVT
1/7/2019 13:08,13714109,263261793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL050FIT
1/7/2019 13:17,13714364,288961793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PHX032TRI
1/7/2019 13:18,13714317,225961793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,BOS030FIT
1/7/2019 13:27,13714619,297761793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK039FIT
1/7/2019 13:31,6094323,228561793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,BOS019FIT
1/7/2019 13:34,13714902,254161793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,IND027FIT
1/7/2019 13:37,13714943,281161793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,DFW033FIT
1/7/2019 13:41,13715078,275361793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK015FIT
1/7/2019 13:43,13715230,213361793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046FIT
1/7/2019 14:03,13715700,213691793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG042MAL
1/7/2019 14:20,13716187,281791793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT019FIT
1/7/2019 14:21,13716103,223791793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL033RES
1/7/2019 14:21,13716107,224591793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,BOS030FIT
1/7/2019 14:27,13716297,224191793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW020FIT
1/7/2019 14:35,13716450,298391793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,ATL046FIT
1/7/2019 14:42,13716455,257481793,,US-CP-3-4-0,Classic - 3 meals per week for 4 people,CLE005RES
1/7/2019 14:46,13716681,256281793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,AUT019EVT
1/7/2019 14:50,13583083,292681793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,SEA020FIT
1/7/2019 14:51,13716902,229681793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL033RES
1/7/2019 14:53,13717040,281681793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,DFW039FIT
1/7/2019 14:53,13717108,211681793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG035EVT
1/7/2019 14:58,13717075,277981793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,BOS019FIT
1/7/2019 15:02,13717152,286881793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,CLE024FIT
1/7/2019 15:06,13717379,214781793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,JAK016FIT
1/7/2019 15:06,13717267,292781793,,US-FMP-2-4-0,Family - 2 meals per week for 4 people,COL036RES
1/7/2019 15:08,13717382,257781793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL018FIT
1/7/2019 15:11,13717424,282581793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PTG027RES
1/7/2019 15:13,13717630,235581793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,PTG030EVT
1/7/2019 15:16,13717744,276181793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,PLN019EVT
1/7/2019 15:17,13717811,278181793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021FIT
1/7/2019 15:18,13717754,221181793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,ATL050FIT
1/7/2019 15:23,13717979,254471793,,US-CP-3-2-0,Classic - 3 meals per week for 2 people,COL014FIT
1/7/2019 15:26,13718066,288471793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,AUT021FIT
1/7/2019 15:27,13718060,295471793,,US-CP-2-2-0,Classic - 2 meals per week for 2 people,HSN035FIT
